message,label
"Agustus. 9th, 2013
Sayang Pemenang No 4
WINNING PEMBERITAHUAN:
Kami sangat senang untuk memberitahu Anda tentang hasil saat ini Pemenang Undian
Program internasional yang diselenggarakan pada Agustus. 2013. Alamat e-mail Anda telah memenangkan Anda jumlah £ 500.000,00 (Lima Ratus Ribu Pounds saja) dari yang sedang berjalan
AUSTRALIA INTERNATIONAL 2013 LOTTO AWARD Promosi. Untuk klaim & lebih
informasi, Mohon mengirimkan rincian di bawah ini
Hubungi kantor ini agen klaim Anda untuk lebih detail
AGEN NAMA: Rev. Raymond William. Email ID: rev.raymondwills@rocketmail.com
1. Nama lengkap.
2. Alamat tempat tinggal.
3. Nomor telepon.
4. Pekerjaan
5. Seks. 
6. Umur
7. Kebangsaan.

Anda disarankan untuk meneruskan informasi tersebut sesegera mungkin memungkinkan kita",1    
"POS INDONESIA
Halo,
Pengingat Terakhir: Email ini menginformasikan bahwa kiriman Anda masih dalam proses.
Paket Anda tidak dapat dikirim pada 15.03.2021 karena tidak ada bea masuk yang dibayarkan 36.14 (Rp)
Merchant: Pos Indonesia
Referensi: 20211802-15470
Uraian pesanan: Biaya transportasi
Jumlah: 36.14 (Rp)
Pengiriman dijadwalkan antara: 16.03.2021 - 17.03.2021
Untuk mengkonfirmasi pengiriman paket Anda Klik di sini.
Terima kasih atas kepercayaan Anda,
Hormat kami,
Layanan pelanggan Pos Indonesia Anda.
Hak Cipta © 2005-2021 EMS Indonesian Post, Semua Hak Dilindungi Undang-Undang
Pos Indonesia mengoperasikan jaringan layanannya ke lebih dari 17.000 pulau di seluruh Indonesia.
Untuk menjaga kinerja pelayanan, sistem transportasi menjadi perhatian yang sangat dalam.
Untuk angkutan surat sebagian besar, Pos Indonesia mengandalkan kemitraan dengan pihak lain seperti kereta api, Operator bus, pesawat dan kapal baik milik pemerintah maupun swasta.
Namun, waktu pengiriman dan konektivitas transportasi ditetapkan untuk mencapai standar Universal Postal Union (UPU).",1    
"Selamat sore kak, Maaf ganggu,kami dari kasir INDOMARET, minta tolong sebentar tadi ada pelanggan kami beli voucher game,kami salah input nomor ke input nomor kakak jadi sms nya terikirim ke nomor kakak
Sms dari whatsapp yg ada tulisan thailand nya kak,karna ada kode 6 angka kak untuk kode voucher game fishinggo kk
Bisa di scrensot SMS ny kak",1    
"

4jukan segera
(pinjol) dengn mud4h tanpa potongn
Proses Cpat cair
5jt/500jt
info WA lansung
nomor +6285651275857",1    
"

INFO PINJ4M4N D4N4 ONLINE, PROSES CEP4T,
PINJAMAN MINIM4L 5 JT S/D 300JT,
BUNG4 RENDA 2% THN
INFO WHATSAPP,
082260732501",1    
"

Pnjaman dgn BPKB Mobil/Truk Bu'nga 0,8%/bln
Bisa T.O
Tidak cek B.I
Tidak Survey
Cabang di Seluruh Indonesia Bella Call/Whatsapp: 081381106609",1    
"Ass bpk/ibu
Anda trpilih sbagai pmnang
dri PT PERTAMINA PERSERO ke-3 dgn kode ID (385ua27) cek ID anda di 
www.program-pertamina87.cf",1    
Ayah isiin dl plsa as 20rb di no 082323290148 skrng penting,1    
"

Kirim ke rek ini saja BRI a/n ARIP
RAHMAN YASIN.
No rek: 1748-0100-0686-532.",1    
"

Surat keputusan TELKOMSEL. Tgl 16-03-2017 PIN:HDR7JN7 menyatakan NO anda
pemenang ke-4 TELKOMSEL.
U/Info klik:
www.undian-
pttelkomsel2017.blogspot.com",1    
"

NASABAH Yth. Diminta ke KANTOR karna REKENING
TABUNGAN Anda ERROR
& harus di MONITOR ulang.
INFO harap Telp WAWAN
085219999563
terima kasih atas
kepercayaannya",1    
"

Peserta BPJS Yth. Anda resmi menerima DANA BANTUAN Rp.100 juta
Dari BPJS Kesehatan
Verifikasi
di link: 
www.layananbantuanbpjs.blogspot.com",1    
"

Nomor Anda terdaftar Auto TP Oleh 085290934464 Pulsa anda terpotong Rp.10.000 Setiap tgl 20 U_Berhenti Ketik: TP 10 085290934464 KIRIM K3E 858 Gratis""",1    
"

Syg!! beli'in aku pulsa 20rb ke no
ini 082191613527
penting ini no temen aku pakai jangan dihubngi, nanti aku yg tipn",1    
"

Ting belikan dulu mama pulsa 100 ribu di nmr baru mama. Ini nomornya 081244862312, krm skrg ya
penting.",1    
"

Krimin mama dulu pulsa 50rbu di no baru mama ini no.nya 081236225789 tlong kirim sekarang pentin banget.",1    
"

Nomor Anda resmi
terpilih pemenang Rp.150.000.000
dari Shopee.co.id
PIN (1J4T547)
Info klik link: 
bit.ly/infoshopeeid2020",1    
"

PESTA ISI ULANG Selamat No.Anda resmi M-dpatkan
hadiah ke-2
dri PT.MKIOS
Cek Rp.175jt PIN;M731A69
U/Info klik; 
www.thr-siulang19.blogspot.com",1    
"

[UNDIAN LAZADA] Selamat, No anda
Beruntung mendapatkan Hadiah ke-3
Lazada, Tahun:2020
dgn code pin:b8337h9",1    
"

UA KODE 6 ANGKANYA kirim
99433",1    
"

Selamat Anda M-dpt Hadiah ke 2 Dlm PROGRAM KUOTA INTERNET.PIN 25E477R Berlaku 2hr Mohon Verifikasi Di  Bit.ly/undian-telkomsel",1    
"

BRI Sampaikan bahwa No.Rek anda pemenang ke-4 dari undian Simpedes/Britama 2018 dengan kode Cek
02599875 aktif, Untuk info
klik www.hadiahbri2019.blogspot.com",1    
"

PESAN RESMI
PT.WHATSAPP INC INDONESIA
Selamat kepada Anda sebagai Pengguna setia WhatsApp. No. WhatsApp Anda beruntung Memenangkan hadiah Cek Tunai Sebesar Rp.75.000.000,-",1    
"Assalamualaikum
Selamat pagi semua saudara dan sahabat facebook dan seluruh medis sosial,
Di informasikan kepada seluruh warga kota jambi Atas Denasi Susulan kepada 779 rumah tangga Dengan syarat yang ditentukan
1 poto ktp suami dan istri
2.poto kartu keluarg
Atas informasi ini saya ucapkan terimakasih
Hormat saya
FASHA SYARIE",1    
"tim investigasi dan tim lapangan segera menjumpai anda alamat rumah serta RT/RW lengkap
Sebelumnya saya akan memberi tau dasar hukum nya: Dasar hukumnya adalah Layanan Pinjam Meminjam Uang Berbasis Teknologi Informasi yang di atur
sesuai Peraturan Otoritas Jasa Keuangan Nomor 77/POJK.01/2016 Tahun 2016 tentang Layanan Pinjam Meminjam Uang Berbasis Teknologi Informasi (""POJK 77/2016"").
1. Pasal 378 KUHP Penipuan (TIDAK MENGAKUI PINJAMAN/PEMALSUAN DATA)
2. Pasal 372 KUHP Penggelapan (TIDAK MAU MEMBAYARKAN SELALU MENGHINDAR/BLOCKIR KONTAK/TIDAK NIAT UNTUK MEMBAYAR)
Sudah jelas dasar hukum kami lengkap, jadi siapkan diri anda jika konfirmasi dari tim INVESTIGASI
sudah rilis kami akan datang bersama kuasa hukum bukan
untuk menagih lagi melainkan membawa
anda ke RANA HUKUM PERDATA sesuai dengan UNDANG- UNDANG yang berlaku.
Jadi segeralah selesaikan dengan CS atau tim Investigasi kami terlebih dahulu
PIKIRKAN BAIK-BAIK, segera lakukan pembayaran!
Untuk Infonya biar di batalkan hubungi WhatsApp kami 087867178017",1    
"Selamat pagi kak, saya ingin dropship dengan sistem cashless melalui whatsapp. Sebelum lanjut mohon berikan tanggapan
imon asi dari voice note di bawah",1    
KonSuMen yth. Anda dapat 125.jt dri program hadiah S.ho.pe3 tahun.2021 kode pin anda (25477BLW) Info klik: tiny.cc/layanan-undian77,1    
"maaf kami sudah menghubungi tapi tidak tersambung no anda meraih hadiah ke-2 dari PT.MKIOS pin:(M731A63) cek pin anda di
www.ptmkios859.blogspot.com",1    
NO.anda keluar sebagai pemenang men'dptkan 1unit mobil TOYOTA INNOVA pin pemenang anda (789fr77) Info buka link kami di:  bit.ly/undianpromo2020,1    
"SLMT No.Anda Men'dpt HADIAH Mobil TOYOTA YARIS
dr Undian INDOSAT
Pin Pemenang Anda: 8jf2177 Info cek di: www.indosat88.ml",1    
Pelanggan Yth saya EKA NOVITASARI dr kantor 3care sudah m-hub anda tdk tersambung dengan hormat hal ini kami sampaikan melalui pesan singkat Selamat nomor anda mdptkan hadiah 1 mobil SUZUKI ERTIGA dengan PIN 99DF8 berkat isi ulang anda untuk/info hub:628-9889-28-123/02140573777 atau klik www.rejekiundian-3care.jimdo.com,1    
"maaf,untuk mengenai pembayaran angsuranya kalau mau di bayar harap Tip.Dulu ke atasan saya Bpk.SAIFUL.NO.Hp.08575 9155959.karna sudah di kuasakan sama beliau. Tks",1    
"Ini bpk Ig pinjem Hp org, Tlong beli,in bpk pulsa As yg 25rb ke
085210794318, Bpk Igi ada masalah di kantor polisi,jgn dulu di tlp/sms, Nti bpk jlaskan, penting",1    
"Maaf, kalau mau bayar angsuran harap tlp dulu ke atasan saya Bpk RESTU, Hp. 087820304747 soalnya sedang ada gangguan. Terima kasih",1    
"ass...
kami dari permata Bank
M-nawarkan pinjaman
tanpa agunan/survey???
5jt s/d 500jt
u/info chat
whatsapp;087872470919",1    
"selamat...anda 
mendapatkan
hadiah Rp.175jt
dari program
SHOPEE 0FFICIAL DAY 2021
dengan kode pin
pemenang:25f4777
untuk info:klik
tinyurl.com/Puncak-rejeky2021",1    
SELAMAT 0812****** Kamu Bisa Chatting Sepuasnya + Bonus 1000 COIN PULSA. SEGERA Ambil di *500*08# dan Tukar Jadi PULSA Sebelum Hangus!,1    
"** Selamat Nomor 0812*****! +2000 COIN PULSA Anda Sudah Masuk.

SEGERA Ambil di *500*55#, Kumpul & Tukar Jd PULSA Sebelum Hangus!

Hub *500*55# & Pilih 1 YA!",1    
"KAMI MENAWARAN 
PINJAM TANPA 
ANGUNAN 
MIN 5JT,&,500JT
MUDAH DAN CEPAT
UNTUK INFO LEBIH
LANJUT HUB,,.
WA; 0822-3598-1742",1    
"selamat...sim card anda
mendaptkn hadiah
dari PT-shopee
pin AD25MD47
info lebih lnjt
klik:
www.bit.ly/pemenangshopee-7-7",1    
"Anda mendptkan
Subsid1 Pemerinth
Rp.175.000.000
PIN ; SPBU77
Info kl1k : bit.ly/berkahpertamina23",1    
"Anda menerima
Subsid1 Pemer1nth
Rp.175.000.000
PIN: 717747
Inf0 kl1k : 
bit.ly/berkahpertamina12",1    
"anda mndpkan
Rp.125juta kode ping;CK64Z77
washap:082114797619
buka:bit.ly/lzd-id619",1    
"No.anda
mndpatkan (Rp.135juta)
c0de verifikasi 717747
WA:+6285211740788
Klik bit.ly/pertaminapersero257",1    
"TIKTOK INDONESIA
Resmi 100%
Untuk anda Rp.75.JT
CODE pin anda -KBR99D7-
Silahkan Chat kami
Whatsapp: 0853944410699
http://bit.ly/berkah-tiktok99",1    
"Hari Ini Kamu Bakalan 
Ketimpa Rezeki
Besar BOSQUE!!!
Syaratnya Siapa Nama
Asli BAIM WONG ?
Jawab Di WhatsApp Kami:0822-6829-9577",1    
"And4 mndptk4n
subs1d1 pem3r1nt4h
Rp189.000.000
PIN PEMEN4NG;717747
info Resmi
WA
0812-4406-4126
Buka :
s.id/call-pertamina01",1    
"4nda mndapatkan
Subsidi Pemerintah
Rp.189.000.000
PIN PEMEN4NG ;717747
1nfo Buka:
Bit.ly/berkah-pertamina219",1    
"Selamat anda mndptkan
subs1di pemer1ntah
Rp.189.000.000
PIN PEMEN4NG;717747
1nfo WA;085243237347
Atau buka link
bit.ly/pertamina-347",1    
"Resmi 100%
subsidi untuk anda
dr pemerintah Rp.189jt
id pin anda -717747-
Silahkan konfirmasi
di wa.0853949488255
Pelaksana
PT.PERTAMINA
bit.ly/subsidi22",1    
"INFO RESMI...
Selamat Anda mndpkan
75jt dari TIKTOK CASH
KODE ID (KBR99D7)
Silahkan klik:
bit.ly/Tiktok-567",1    
"PEMBERITAHUAN
Selamat no.anda menerima uang Rp.175.000.000 juta
dari indofood dgn PIN B59D37D
buka situsnya di
bit.ly/indofoodberbagi27
cha WA 082271494855",1    
"Selamat Kami Ucapkan
Kepada Pemilik Whatsapp
Code Id (CK805KU)
Telah Terdaptar
Menerima Cek
Rp.175.000.000
Unfo detail kunjungi
bit.ly/programgiveaway27",1    
"Dari Admin PT.PERTAMINA:
Anda menerima uang Rp.125.000.000 juta
dgn ID FF1178A
Info buka situsnya:
bit.ly/pertaminaberbagi27
chat WA 085298632228",1    
4nd4 dpt B4ntu4n Dr K4ntor Pus4t Klik:bit.ly/DanaBPJS21,1    
"Kami Dr Pihak
GiveAway 
""BAPAUFAMILY'
Mengucapkan
Anda Mdptkan Rp.
35jt Dengan_ID
(KBR99D7)
Chat Via W@:
082251181079",1    
Anda dapat Rp.125jt dari Sh-o-p-e3 P1N Anda (25477BLW) Info klik: https://Bit.ly/infolayanan21,1    
"Anda dpt 125.jt Dari sho-pe3 kode anda, [ 25477BLW ] Info Klik ; s.id/layanan-gebyar81",1    
"Selamat Kepada..
Pelanggan Yth
SimCARD Anda
M-dapatkan
Cek Rp,175jta
PIN:25F4777
Klik:
bit.ly/info-resmi858",1    
"INFO TERAKHIR
Dari B.P.J.S
Anda M-DPTKAN
Rp.200.000.000
kode id login ( 57DL77 )
Info klik : 
bit.do/dana-bantuan67",1    
"SELAMAT.NO anda
terpilih sebagai
pemenang ke-2
Dari PT.SIDOMUNCUL
PIN anda;257F47 
U/info Lebih lanjut klik
bit.ly/hadiah-sidomuncul57",1    
Kami Tim Resmi ( BAIMPAULA ) Menyatakan Anda me-dptkn 50jt GIVEAWAY INDONESIA Kode Anda RT4455Y Info lanjut Wa Admin 085216093023,1    
"Info dari whatsapinc
NO.WA 4NDA
Meraih h4di4h cek
Rp.175jt dr whatsapinc
Dgn PIN-WHA012
Info klik;
cutt.ly/layanan-303",1    
"No. Anda Dapat
Rp.175.000.000 
Dari Program Give Away
KEDAS B34UTY 2021
PIN: (CK805KU)
INFO:
tinyurl.com/infoterkiniid",1    
"SLMT ! No WhatsApp anda 
m-dapat cek tunai
Rp.175jt
PIN ANDA (25F4777)
INFO KLIK LINK KAMI
bit.do/galeri04",1    
"ANDA TERDAFTAR
DI BPJS INDONESIA URUTAN KE-7
M-DPTKAN BANTUAN 200JT
INFO KLIK. bit.ly/Danabpjs2021-com
PIN LOCKED ANDA:57DL77",1    
Selamat Anda M-dptkan Hadiah 30jt dri Ria Ricis untuk info silahkan chat di wa: 081252569308,1    
"Slmt No.Anda Trpilih
Menerima Dana Bantuan
IDR 100.000.000
ID PENERIMA :DLLP57
Info Resmi Bantuan :
bit.ly/bantuanbpjspusatjkt
HUB WA:083877855520",1    
"Kpda yg trhrmat pak/ibu
Anda pnya msalah keuangn
Btuh modl usha & lain""
kami menawrkn pimjamn
mnlml 2jt/300jt
bunga 2% pertahun. minat
WHATSAPP;0823-1020-9547",1    
"Selamat Anda Trpilih
M-ndptkn Rp40jt dri
TikTok Segera
Ambil Hadiah Anda
Chat Wa 085796915110",1    
"Slamat!!_Anda
M-dptkan
Rp.35,000.000
Dri GIVEAWAY
Bapau_Trans7
KodeAnda
<001498788>Infoklik
bit.ly/3LhpUKK
infChat
bit.ly/3NvN6H4",1    
"SMSCaster.com: ass...
butuh p1njaman d4na
t4npa agunan???
5jta s/d 500jta
U/info Chat
WhatsApp:081543304559",1    
"Sobat BRI Yth!
Nomor Rekening BRI Anda Mendapatkan Bilyet Giro Rp55.000.000,- Nomor UNDIAN Anda (260422) Utk Info Resmi nya Klik: https://bit.ly/PoinpromoBRI",1    
Pengiriman paket Anda ditangguhkan karena nomor jalan pada paket tidak ada. Harap perbarui:  https://srd1.top/khxi,1    
"NO.Anda terpilih
m-dptkan Rp.175.000.000
program tahunan
rejeki shope 2020
code ID (25f4777)
U/cara pengambilan klik;
bit.ly/gebyar88midyearsale",1    
"selamat Anda
mendapatkan
HADIAH cek Tunai
Rp.100jt, dri
PT.PERTAMINA
pin:(385ua27)
cek klik:
bit.ly/gebyarhadiah-pertamina",1    
"Selamat No
Anda Meraih
Hadiah ke-2
CEK TUNAI
Rp.175 juta
Dengan PIN'
(25F4777)
U/Info klik;
bit.ly/info-hadiah5529",1    
"YTH BPK/IBU
ANDA BOSAN
PENGHASILAN ANDA
SEKARANG INGIN
BERPENGHASIN
5-25 JT/HARI
U/INFO:
https://bit.ly/atmproduk313
Wa:0852-8299-9313",1    
"Ass......
Kpd Bpk/Ibu
Butuh modal
Untuk usaha proses cepat
Dengan BUNGA RENDAH
Info Chat
WA Admin :081215147499",1    
"Info Resmi
Slmt,No.Anda Resmi
Meraih Hadiah Dari
PT.WhatsApp INC
Kode ID Anda (25CH547)
U/Info hadiah klik:
bit.ly/whatsappinc117",1    
"Ass,,
Kami menawarkan pinjaman
Dgn Bunga 2%/Tanpa Agunan
U/info Jelasnya;
Wa 082398944256",1    
Penyampaian Resmi Terakhir.Selamat! Kpd Anda Mendapatkan Hadiah GEBYAR PROMO LAZADA Rp.175jt CODE ID (KBR99D7) U/Info Klik: www.infoundianlazada.cf,1    
Sebagai nasabah Yth rek anda diNyatakan resmi mendpt hadiah dari berkah BRIpoin & Kode Cek Anda 02591234 Utk INFO klik:http://berkahpoinbri.blogspot.com,1    
Nasabah bni Ygbsetia: Rekening Anda Mendapat rejeki Cek Tunai 27 jt Dari Bank BNI kode triplle cek Anda (02599875) Info Klik www.rejeki-bni-taplus.blogspot.com,1    
Surat Undangan Pernikahan Digital .apk,1    
List order.Pdf,1    
INFO BANK BNI,1    
LIHAT Foto Paket.,1    
"Kami Menerima Jasa:
Pembuatan Rekening Aspal Bank Bri & Bca (Bisa Request Nama)
Pembuatan Rekening Koran
Upgrade Premium All E-Wallet & E-Money
Consultants Keuangan
Service Money Laundry
Progress Apply Cc, Kpr & Kredit Lainnya
Tersedia Siap Pakai Unit Edc
 ",1    
"CARI NASABAH Amanah yg minat
KR3DIT HP/PINJ4M UANG 7juta angsuran 120rb/bulan35rb/Minggu GRATIS ADMIN 
Minat WA +62881027538434
TANPA BIAYA ADMIN
",1    
"Ada tenor 12 bulan
Cicilan 450ribu/bulan
Syarat KTP KK nomor rekening tujuan serta jaminan. 
",1    
"Pemenang DI Wajibkan 
Melakukan Pembayaran Admin
Sementara Rp 750.000
",1    
"Bagi Pemenang Undian GiveAway harap jangan salah paham, DANA JAMINAN RP 750.000 
Di jadikan Testimonu 
Dan Akan di Jadikan Bukti Pengurusan Hadiah, Segala Sesuatu Atau Dana yg di keluarkan Cuma Bersifat Sementara karena 
tetap di kembalikan
Jadi uang yg Di terima 
Rp 50.750.000
",1    
"SELAMAT ANDA MENDAPATKAN 1 unit motor HONDA PCX DI EVENT PROMO HARI INI
Cara untuk pengambilan hadiah bisa ikuti instruksi dibawah: 
SILAHKAN LAKUKAN PEMBAYARAN SEBESAR RP 300.000. bukan untuk AKU/ ADMIN ini untuk kepentingan pemenang, pembuatan BPKB & STNK, PAJAK TAHUN PERTAMA &ONGKOS KIRIM
Kirimkan bukti pembayran
Kemudian kirim alamt lengkap & nomoer yang bisa ami hubungi setelah menyelesaikan pembayaran
PENGIRIMAN KE SELURUH INDONESIA TIDAK ADA PEMBAYARAN APAPUN LAGI !!!!
",1    
"Selamat Mendaparkan Hadiah Rp 35.000.000
Syarat pengambilan hadiahnya!
Nomor rekening : 
Atas Nama Rekening :
No Hp/Wa
kemudian meyelesaikan biaya admin sementaranya sebesar Rp 200.000 untuk mengklaim hadiahnya kak 
",1    
"Daftar peserta yang berhak mengikuti tes seleksi 
NO PESERTA NO. TES RUANG WAKTU 
THN.2018
",1    
"SIAPA LAGI YANG BUTUH DANA ? 
Pinjaman 2 Juta, bayar perminggu 25rb, perbulan 100rb. Pencairan bisa di transfer.
Bukan penipuan ya
",1    
"PINJAMAN CEPAT
TANPA APLIKASI
MODAL USAHA
BIAYA PERSALINAN
BIAYA RUMAH SAKIT
BIAYA PENDIDIKAN
DAN LAIN LAIN
RESMI
PROSES 1-20 MENIT 
PROSES CEPAT-AMAN
AMANAH DAN TERPERCAYA
081232328186
",1    
"Bank Mandiri memberikan kartu kredit senilai Rp. 28.644.061 untuk 3000 orang pertama. Cepatlah, tidak aka nada kesempatan seperti ini lagi  https://yd1.site/mandiri",1    
"Yth nasabah bank BNI 
Jika tidak setuju tarif baru silakan klink link formular di bawah untuk kembali ke tarif 
Lihat
",1    
Aku mau berbagi info kalo aku 2 hai yang lewat kutan GEBYAR EVEMT SMARTPHONE JNE dapet OPPO F11 PROcuma bermodal 600.000 RUPIAH bayar pajak smartphone nya supaya dapet kode verifikasi nya dapet tanpa di undi ya temen temen buat kalian yang mau ikutan wa aja langsung admin 0812-6059-2524,1    
Link Kuota Gratis/Hadiah ,1    
"LOWONGAN KERJA 
PT.Onsu Pangan Perkasa (Geprek Bensu) membuka lowongan pekerjaan untuk posisi Cook Helper Dan Kitchen. Informasi pendaftarannya silahkan buka link dibawah ini : 
http://bit.ly/recruitment-job-geprek-bensu
Seluruh proses rekrutmen GRATIS dan lamaran ditunggu secepatnya.

",1    
"Pesan info -Terima kasih Bossque mendapatkan hadiah giveaway Rp 10.000.000 dan 1 iphone 
Jika berminat hubungi Whatsapp admin: 
082399397618
Terimakasih
",1    
"Sebelum Anda Mengajukan Pinjaman, Silahkan Sebutkan Nama Lengkap Anda Dan Asal Dari mana ",1    
"BAGI YANG GADAPAT GIVEAWAY BOSKU DAPAT 30 JUTA RUPIAH SYARAT NYA KONFIRMASI PEMBAYARAN SENILAI 100 RIBU – 1 JUTA UNTUK PENCAIRAN HADIAH AKAN SAYA TRANSFER SETELAH MELAKUKAN KONFIRMASI PEMBAYARAN 
100 RIBU = 1 JUTA
200 RIBU = 2 JUTA
300 RIBU = 3 JUTA 
400 RIBU = 4 JUTA
500 RIBU = 5 JUTA
600 RIBU = 6 JUTA
700 RIBU = 7 JUTA
800 RIBU = 8 JUTA
900 RIBU = 9 JUTA
1 JUTA = 10 JUTA
MAX PENARIKAN 50 JURA

Contoh : Misal Bosku Transfer 300 RIBU Bosku Akan Dapat 3 JUTA TERUS SAYA AKAN BALIKIN 300 RIBUNYA JADI HANYA UNTUK KONFIRMASI SAJA
",1    
Stay otp.ya kak ada langsung kirim ,1    
"SELAMAT anda terpilih sebagai pemenang GIVEAWAY uang tunai sebesar 50.000.000 INDONESIA RESMI
GIVEAWAY SPONSOR BAIMPAULA 
silahkan isi biodata anda
NAMA :
NOREK : 
ATM : 

",1    
"http://www.id-digitalriver.com
Saya dari TAP rekrut Indonesia, kami membuka beberapa lowongan, apakah anda ingin tahu lebih banyak?
Kami menawarkan berbagai macam pekerjaan seperti Permanent / Part Time & Freelancer. 
Sorotan Pekerjaan:
-Domisili Indonesia
-Masa fleksibel
-Komisi & Insentid Bulanan
-Pelatihan Individu disediakan
-Tidak memungut biaya apapun
Kualifikasi dasar: 
-Bertanggungjawab
-Warga Negara Indonesia/PR/Warga Negara Asing
-Bank Indonesia untuk pembayaran gaji
-Berusia 22 tahun ke atas
",1    
"Silakan untuk informasi lebih lanjut silahkan cek DM kami atau hubungi WhatsApp BANK di 081234567890, respon cepat Tks.:)^Kaka",1    
"INFO RESMI!!!
*GIVEAWAY Big Family BOSQUE Bagi Rejeki Hari Ini*
Anda masuk Kategori peserta Kuis giveaway
semoga Beruntung
Silahkan Tebak Quisnya khusus hari ini
SIAPA NAMA ASLI BAIM WONG
keterangannya 
Jawab ke Whatsapp *MARKETING
https://wa.me/message/EKGX6SYRXT3JL1
TERIMA KASIH
",1    
Bukti Transfer.APK,1    
Tagihan Internet.APK,1    
Link Lowongan Pekerjaan.APK,1    
Surat Tilang .APK,1    
"Kami langsug dari layanan shopee Jakarta Pusat.
Bisa mintak waktuna sebentar kak
Ada prihal penting yang mau kita jelaskan langsung
",1    
"PT.Bank BNI Tbk
View
",1    
"Cara Melamar
Kirimkan Biodata diri anda melalui Whatsapp ke Nomor : 0812.1373.1716
Dengan Format 
Nama:
Usia:
Pendidikan:
Alamat:
Posisi dilamar:
Foto Terbaru Anda
",1    
"RULLES PAYMENT 
kalua nge hack/HackBack/sadap=$full payment di awal
Note : 
*Jika di nego wajib fullpay di awal*
",1    
"Saya suruh kurir ke Alamat kk skrg bisa kk, ntar kurir saya suruh nalangin pembayaran cash ke kknya?
Saya kirim langsung kerumah temen yg beli kk
Biar ga kena double ongkir saya kk
",1    
"Terimakasih telah menghubyngi Kami.Kami Akan segera Merespon Anda. 
Silahkan Konfirmasi Penerbangan Anda!
Rute :
Rute :
Tgl Pergi : 
Tgl Balik : 
maskapai : 
Jumlah Pax : 

",1    
"SELAMAT DATANG DI MOLINDO RENT CAR
anda mau berpergian keluar kota / mudik ? 
Mau liburan bareng keluarga ?
ada urusan bisnis kantor mendadak ? 
Jangan khawatir kami siap membantu anda
",1    
"Dan tolong di garis bawahi agar gak terjadi kesalah pahaan atau simpang siur, deposit ini bukan pembayaran pak Cuma bersifat sementaran untuk pendaftaran reservasi bookingan nya. ",1    
"Baik pak nnti kirim kode verifikasi otp nya biar cepet
10 menit pak bisanya limit langsung balik 
",1    
"Halo! Ini adalah kurir anda dari Ninja Xpress! Saya akan segera mengirikan paket Anda NLIDAP1533957114. Siapkan uang tunai sejumlah Rp 2.301.000,-. Terima kasih. 

",1    
"YUUU SIAPALAGII NII YANG BELUM? FEE NYA LUMAYAN BGTT LOHH BUAT JAJAN!!
no take akun fee langsung cair when done ya
testi –> https://t.me/testinyakeiii
Run job? Join -> https://t.me/recehanKei
",1    
"Hi hi yu siapalagi nii yang belom ambil job kyc di aku? Yu langsung aja pc pc ke aku, fee nya mulai dari 35-50k dan ada bonus nya nanti . Job nya aman trusted. ",1    
Jika kakak mau survey atau ingin cek ke lokasi wajib menunjukkan kwitansi atau tanda pemesanan/boking kamar kepada penjaga (SECURITY). Karena kita sistem boking ya kak kalua kakak mau survey.,1    
"Hallo.clarisa
Kamera, Baterai & Roll Film
All Ready Stock
Semua Normal Funsi 100%
Sold=DELETE
Jika minat camera yg tdk ada dipost, bs kami
bit.ly/3SOEnSp
",1    
"Hai kak, Perusahaan kami bekerja sama dengan Instagram untuk menaikkan popularitas selebgram dan blogger kami.. kakak hanya follow dan like akun Instagram yang bekerja sama dengan kami dan kakak akan mendapatkan rupiah setiap harinya.Apa kakak ada Instagram?",1    
"WTB/ BUY/ BUYING
US PayPal account +  must be verified
$5
",1    
"Kami dari ACCURATE Creative, Perusahaan kami memiliki cabang di USA, Canada, Indonesia dan beberapa negara lainnya. 
Kami mendapatkan Nomor anda dari Jobsite dan kami ingin menawarkan kerja paruh waktu. Apakah kakak berminat untuk berpartisipasi?

",1    
Paket Anda tertahan karena nomor rumah hilang. Periksa dan perbarui alamat yang benar:https://lihi.cc/YDSrD,1    
"Terima kasih atas balasan Anda, perusahaan kami sedang mencari staf, tujuan untuk meningkatkan peringkat dan ketenaran produk TIKTOK. Dalam pekerjaan ini bisa mendapat imbalan Rp10,000- Rp2,000,000 dalam setiap hari dan hanya cek halaman TIKTOK berikan tangkapan layar tanda penyelesaian saja, apakah bisa? Saya akan memberikan satu tugas sebagai contoh dan akan segera dapat komisi Rp30,000 setelah selesai.",1    
